2003-07-29,47.195000
2003-07-30,47.185001
2003-07-31,47.299999
2003-08-01,46.755001
2003-08-04,46.875000
2003-08-05,46.040001
2003-08-06,46.075001
2003-08-07,46.375000
2003-08-08,46.505001
2003-08-11,46.724998
2003-08-12,47.250000
2003-08-13,46.970001
2003-08-14,47.259998
2003-08-15,47.224998
2003-08-18,47.764999
2003-08-19,47.939999
2003-08-20,47.935001
2003-08-21,48.150002
2003-08-22,47.650002
2003-08-25,47.599998
2003-08-26,47.759998
2003-08-27,47.825001
2003-08-28,48.174999
2003-08-29,48.430000
2003-09-02,49.134998
2003-09-03,49.275002
2003-09-04,49.419998
2003-09-05,49.154999
2003-09-08,49.625000
2003-09-09,49.275002
2003-09-10,48.584999
2003-09-11,48.900002
2003-09-12,49.035000
2003-09-15,48.775002
2003-09-16,49.549999
2003-09-17,49.375000
2003-09-18,50.000000
2003-09-19,49.820000
2003-09-22,49.250000
2003-09-23,49.525002
2003-09-24,48.669998
2003-09-25,48.255001
2003-09-26,47.930000
2003-09-29,48.040001
2003-09-30,47.750000
2003-10-01,48.705002
2003-10-02,48.924999
2003-10-03,49.459999
2003-10-06,49.674999
2003-10-07,49.900002
2003-10-08,49.709999
2003-10-09,49.840000
2003-10-10,49.919998
2003-10-13,50.275002
2003-10-14,50.500000
2003-10-15,50.325001
2003-10-16,50.529999
2003-10-17,49.985001
2003-10-20,50.174999
2003-10-21,50.244999
2003-10-22,49.599998
2003-10-23,49.674999
2003-10-24,49.395000
2003-10-27,49.680000
2003-10-28,50.340000
2003-10-29,50.549999
2003-10-30,50.410000
2003-10-31,50.639999
2003-11-03,50.950001
2003-11-04,50.799999
2003-11-05,50.889999
2003-11-06,51.105000
2003-11-07,50.875000
2003-11-10,50.619999
2003-11-11,50.525002
2003-11-12,51.134998
2003-11-13,51.215000
2003-11-14,50.820000
2003-11-17,50.419998
2003-11-18,49.994999
2003-11-19,50.349998
2003-11-20,49.980000
2003-11-21,50.009998
2003-11-24,50.875000
2003-11-25,51.000000
2003-11-26,51.279999
2003-11-28,51.400002
2003-12-01,51.924999
2003-12-02,51.794998
2003-12-03,51.610001
2003-12-04,51.799999
2003-12-05,51.365002
2003-12-08,51.790001
2003-12-09,51.244999
2003-12-10,51.099998
2003-12-11,51.785000
2003-12-12,51.950001
2003-12-15,51.540001
2003-12-16,51.799999
2003-12-17,51.950001
2003-12-18,52.500000
2003-12-19,52.424999
2003-12-22,52.500000
2003-12-23,52.700001
2003-12-24,52.650002
2003-12-26,52.650002
2003-12-29,53.299999
2003-12-30,53.380001
2003-12-31,53.230000
2004-01-02,53.264999
2004-01-05,53.860001
2004-01-06,54.044998
2004-01-07,54.200001
2004-01-08,54.400002
2004-01-09,54.049999
2004-01-12,54.299999
2004-01-13,54.174999
2004-01-14,54.564999
2004-01-15,54.794998
2004-01-16,54.959999
2004-01-20,55.099998
2004-01-21,55.334999
2004-01-22,55.294998
2004-01-23,55.195000
2004-01-26,55.775002
2004-01-27,55.299999
2004-01-28,54.599998
2004-01-29,54.700001
2004-01-30,54.619999
2004-02-02,54.720001
2004-02-03,54.705002
2004-02-04,54.195000
2004-02-05,54.415001
2004-02-06,55.115002
2004-02-09,55.044998
2004-02-10,55.395000
2004-02-11,55.855000
2004-02-12,55.705002
2004-02-13,55.419998
2004-02-17,56.000000
2004-02-18,55.750000
2004-02-19,55.445000
2004-02-20,55.275002
2004-02-23,54.904999
2004-02-24,54.930000
2004-02-25,55.224998
2004-02-26,55.305000
2004-02-27,55.384998
2004-03-01,55.924999
2004-03-02,55.720001
2004-03-03,55.750000
2004-03-04,56.000000
2004-03-05,56.174999
2004-03-08,55.660000
2004-03-09,55.369999
2004-03-10,54.380001
2004-03-11,53.685001
2004-03-12,54.445000
2004-03-15,53.619999
2004-03-16,53.915001
2004-03-17,54.494999
2004-03-18,54.430000
2004-03-19,53.799999
2004-03-22,53.115002
2004-03-23,53.055000
2004-03-24,53.000000
2004-03-25,53.750000
2004-03-26,53.880001
2004-03-29,54.240002
2004-03-30,54.540001
2004-03-31,54.639999
2004-04-01,54.919998
2004-04-02,55.419998
2004-04-05,55.785000
2004-04-06,55.634998
2004-04-07,55.404999
2004-04-08,55.325001
2004-04-12,55.500000
2004-04-13,54.755001
2004-04-14,54.575001
2004-04-15,54.599998
2004-04-16,54.860001
2004-04-19,54.924999
2004-04-20,54.049999
2004-04-21,54.400002
2004-04-22,55.264999
2004-04-23,55.259998
2004-04-26,55.025002
2004-04-27,55.150002
2004-04-28,54.375000
2004-04-29,53.860001
2004-04-30,53.424999
2004-05-03,53.994999
2004-05-04,54.049999
2004-05-05,54.275002
2004-05-06,53.740002
2004-05-07,52.990002
2004-05-10,52.255001
2004-05-11,52.709999
2004-05-12,52.900002
2004-05-13,52.750000
2004-05-14,52.730000
2004-05-17,52.130001
2004-05-18,52.544998
2004-05-19,52.474998
2004-05-20,52.494999
2004-05-21,52.695000
2004-05-24,52.895000
2004-05-25,53.790001
2004-05-26,53.900002
2004-05-27,54.150002
2004-05-28,54.200001
2004-06-01,54.250000
2004-06-02,54.400002
2004-06-03,53.965000
2004-06-04,54.290001
2004-06-07,55.099998
2004-06-08,55.169998
2004-06-09,54.680000
2004-06-10,54.805000
2004-06-14,54.240002
2004-06-15,54.685001
2004-06-16,54.724998
2004-06-17,54.709999
2004-06-18,54.724998
2004-06-21,54.590000
2004-06-22,54.735001
2004-06-23,55.299999
2004-06-24,55.195000
2004-06-25,55.134998
2004-06-28,54.654999
2004-06-29,54.889999
2004-06-30,55.110001
2004-07-01,54.575001
2004-07-02,54.435001
2004-07-06,53.994999
2004-07-07,54.029999
2004-07-08,53.549999
2004-07-09,53.715000
2004-07-12,53.700001
2004-07-13,53.794998
2004-07-14,53.549999
2004-07-15,53.419998
2004-07-16,53.174999
2004-07-19,53.174999
2004-07-20,53.549999
2004-07-21,52.650002
2004-07-22,52.830002
2004-07-23,52.250000
2004-07-26,52.095001
2004-07-27,52.610001
2004-07-28,52.650002
2004-07-29,52.985001
2004-07-30,53.150002
2004-08-02,53.285000
2004-08-03,52.875000
2004-08-04,52.735001
2004-08-05,51.849998
2004-08-06,51.125000
2004-08-09,51.139999
2004-08-10,51.750000
2004-08-11,51.619999
2004-08-12,51.049999
2004-08-13,51.130001
2004-08-16,51.775002
2004-08-17,52.035000
2004-08-18,52.660000
2004-08-19,52.500000
2004-08-20,52.939999
2004-08-23,52.820000
2004-08-24,52.735001
2004-08-25,53.205002
2004-08-26,53.180000
2004-08-27,53.375000
2004-08-30,52.994999
2004-08-31,53.180000
2004-09-01,53.279999
2004-09-02,53.880001
2004-09-03,53.700001
2004-09-07,54.075001
2004-09-08,53.849998
2004-09-09,53.959999
2004-09-10,54.320000
2004-09-13,54.404999
2004-09-14,54.564999
2004-09-15,54.224998
2004-09-16,54.400002
2004-09-17,54.564999
2004-09-20,54.355000
2004-09-21,54.705002
2004-09-22,53.955002
2004-09-23,53.724998
2004-09-24,53.845001
2004-09-27,53.380001
2004-09-28,53.669998
2004-09-29,53.790001
2004-09-30,53.880001
2004-10-01,54.750000
2004-10-04,54.930000
2004-10-05,54.915001
2004-10-06,55.250000
2004-10-07,54.750000
2004-10-08,54.294998
2004-10-11,54.424999
2004-10-12,54.305000
2004-10-13,53.904999
2004-10-14,53.424999
2004-10-15,53.715000
2004-10-18,53.950001
2004-10-19,53.474998
2004-10-20,53.490002
2004-10-21,53.735001
2004-10-22,53.250000
2004-10-25,53.209999
2004-10-26,54.049999
2004-10-27,54.715000
2004-10-28,54.689999
2004-10-29,54.849998
2004-11-01,54.930000
2004-11-02,54.799999
2004-11-03,55.509998
2004-11-04,56.380001
2004-11-05,56.580002
2004-11-08,56.439999
2004-11-09,56.500000
2004-11-10,56.529999
2004-11-11,57.060001
2004-11-12,57.549999
2004-11-15,57.590000
2004-11-16,57.250000
2004-11-17,57.584999
2004-11-18,57.674999
2004-11-19,56.974998
2004-11-22,57.349998
2004-11-23,57.369999
2004-11-24,57.700001
2004-11-26,57.700001
2004-11-29,57.575001
2004-11-30,57.450001
2004-12-01,58.195000
2004-12-02,58.165001
2004-12-03,58.174999
2004-12-06,58.139999
2004-12-07,57.570000
2004-12-08,57.799999
2004-12-09,58.070000
2004-12-10,58.000000
2004-12-13,58.549999
2004-12-14,58.810001
2004-12-15,59.000000
2004-12-16,58.900002
2004-12-17,58.599998
2004-12-20,58.494999
2004-12-21,59.040001
2004-12-22,59.259998
2004-12-23,59.325001
2004-12-27,58.650002
2004-12-28,59.139999
2004-12-29,59.224998
2004-12-30,59.174999
2004-12-31,59.025002
2005-01-03,58.599998
2005-01-04,57.820000
2005-01-05,57.419998
2005-01-06,57.695000
2005-01-07,57.509998
2005-01-10,57.740002
2005-01-11,57.389999
2005-01-12,57.645000
2005-01-13,57.195000
2005-01-14,57.450001
2005-01-18,58.075001
2005-01-19,57.555000
2005-01-20,57.205002
2005-01-21,56.910000
2005-01-24,56.605000
2005-01-25,56.750000
2005-01-26,57.099998
2005-01-27,57.180000
2005-01-28,56.970001
2005-01-31,57.549999
2005-02-01,57.875000
2005-02-02,58.139999
2005-02-03,57.849998
2005-02-04,58.575001
2005-02-07,58.549999
2005-02-08,58.650002
2005-02-09,58.099998
2005-02-10,58.299999
2005-02-11,58.775002
2005-02-14,58.790001
2005-02-15,59.000000
2005-02-16,59.009998
2005-02-17,58.625000
2005-02-18,58.599998
2005-02-22,57.715000
2005-02-23,58.020000
2005-02-24,58.459999
2005-02-25,59.044998
2005-02-28,58.750000
2005-03-01,59.084999
2005-03-02,59.035000
2005-03-03,59.099998
2005-03-04,59.695000
2005-03-07,59.845001
2005-03-08,59.465000
2005-03-09,58.924999
2005-03-10,58.820000
2005-03-11,58.630001
2005-03-14,58.919998
2005-03-15,58.610001
2005-03-16,58.105000
2005-03-17,58.174999
2005-03-18,58.049999
2005-03-21,57.869999
2005-03-22,57.375000
2005-03-23,57.330002
2005-03-24,57.125000
2005-03-28,57.174999
2005-03-29,56.695000
2005-03-30,57.465000
2005-03-31,57.430000
2005-04-01,57.185001
2005-04-04,57.375000
2005-04-05,57.555000
2005-04-06,57.685001
2005-04-07,58.000000
2005-04-08,57.500000
2005-04-11,57.455002
2005-04-12,57.750000
2005-04-13,57.125000
2005-04-14,56.450001
2005-04-15,55.549999
2005-04-18,55.750000
2005-04-19,56.220001
2005-04-20,55.419998
2005-04-21,56.470001
2005-04-22,56.099998
2005-04-25,56.650002
2005-04-26,56.040001
2005-04-27,56.244999
2005-04-28,55.500000
2005-04-29,56.165001
2005-05-02,56.450001
2005-05-03,56.625000
2005-05-04,57.110001
2005-05-05,57.005001
2005-05-06,56.990002
2005-05-09,57.305000
2005-05-10,56.785000
2005-05-11,57.070000
2005-05-12,56.419998
2005-05-13,56.180000
2005-05-16,56.740002
2005-05-17,57.130001
2005-05-18,57.820000
2005-05-19,58.080002
2005-05-20,58.000000
2005-05-23,58.299999
2005-05-24,58.299999
2005-05-25,58.084999
2005-05-26,58.415001
2005-05-27,58.505001
2005-05-31,58.345001
2005-06-01,58.830002
2005-06-02,58.919998
2005-06-03,58.580002
2005-06-06,58.674999
2005-06-07,58.715000
2005-06-08,58.580002
2005-06-09,58.884998
2005-06-10,58.810001
2005-06-13,58.945000
2005-06-14,59.145000
2005-06-15,59.224998
2005-06-16,59.500000
2005-06-17,59.755001
2005-06-20,59.750000
2005-06-21,59.634998
2005-06-22,59.750000
2005-06-23,59.025002
2005-06-24,58.525002
2005-06-27,58.380001
2005-06-28,58.974998
2005-06-29,58.875000
2005-06-30,58.584999
2005-07-01,58.799999
2005-07-05,59.310001
2005-07-06,58.855000
2005-07-07,59.025002
2005-07-08,59.750000
2005-07-11,60.174999
2005-07-12,60.275002
2005-07-13,60.349998
2005-07-14,60.410000
2005-07-15,60.459999
2005-07-18,60.209999
2005-07-19,60.605000
2005-07-20,60.799999
2005-07-21,60.430000
2005-07-22,60.840000
2005-07-25,60.689999
2005-07-26,60.764999
2005-07-27,61.005001
2005-07-28,61.424999
2005-07-29,61.150002
2005-08-01,61.064999
2005-08-02,61.439999
2005-08-03,61.490002
2005-08-04,60.945000
2005-08-05,60.474998
2005-08-08,60.275002
2005-08-09,60.584999
2005-08-10,60.674999
2005-08-11,60.970001
2005-08-12,60.595001
2005-08-15,60.904999
2005-08-16,60.110001
2005-08-17,60.105000
2005-08-18,60.040001
2005-08-19,60.250000
2005-08-22,60.195000
2005-08-23,60.115002
2005-08-24,59.720001
2005-08-25,59.910000
2005-08-26,59.500000
2005-08-29,59.915001
2005-08-30,59.715000
2005-08-31,60.485001
2005-09-01,60.480000
2005-09-02,60.325001
2005-09-06,61.025002
2005-09-07,61.224998
2005-09-08,61.009998
2005-09-09,61.424999
2005-09-12,61.439999
2005-09-13,61.049999
2005-09-14,60.799999
2005-09-15,60.814999
2005-09-16,61.230000
2005-09-19,61.005001
2005-09-20,60.404999
2005-09-21,59.830002
2005-09-22,60.035000
2005-09-23,60.154999
2005-09-26,59.945000
2005-09-27,59.945000
2005-09-28,60.000000
2005-09-29,60.500000
2005-09-30,60.674999
2005-10-03,60.705002
2005-10-04,59.965000
2005-10-05,59.040001
2005-10-06,58.799999
2005-10-07,59.009998
2005-10-10,58.494999
2005-10-11,58.294998
2005-10-12,57.860001
2005-10-13,57.814999
2005-10-14,58.430000
2005-10-17,58.584999
2005-10-18,57.990002
2005-10-19,58.840000
2005-10-20,57.959999
2005-10-21,58.195000
2005-10-24,59.209999
2005-10-25,59.064999
2005-10-26,58.845001
2005-10-27,58.070000
2005-10-28,58.980000
2005-10-31,59.250000
2005-11-01,59.360001
2005-11-02,60.075001
2005-11-03,60.294998
2005-11-04,60.290001
2005-11-07,60.334999
2005-11-08,60.299999
2005-11-09,60.445000
2005-11-10,60.805000
2005-11-11,61.075001
2005-11-14,60.950001
2005-11-15,60.709999
2005-11-16,60.825001
2005-11-17,61.395000
2005-11-18,61.790001
2005-11-21,62.064999
2005-11-22,62.410000
2005-11-23,62.700001
2005-11-25,62.785000
2005-11-28,62.220001
2005-11-29,62.230000
2005-11-30,61.985001
2005-12-01,62.759998
2005-12-02,62.779999
2005-12-05,62.639999
2005-12-06,62.630001
2005-12-07,62.365002
2005-12-08,62.375000
2005-12-09,62.520000
2005-12-12,62.625000
2005-12-13,62.980000
2005-12-14,63.105000
2005-12-15,62.945000
2005-12-16,62.869999
2005-12-19,62.340000
2005-12-20,62.389999
2005-12-21,62.615002
2005-12-22,62.904999
2005-12-23,62.945000
2005-12-27,62.035000
2005-12-28,62.125000
2005-12-29,61.895000
2005-12-30,61.665001
2006-01-03,62.575001
2006-01-04,63.029999
2006-01-05,62.990002
2006-01-06,63.610001
2006-01-09,63.845001
2006-01-10,63.935001
2006-01-11,64.114998
2006-01-12,63.750000
2006-01-13,63.820000
2006-01-17,63.595001
2006-01-18,63.400002
2006-01-19,63.744999
2006-01-20,62.625000
2006-01-23,62.810001
2006-01-24,63.000000
2006-01-25,62.860001
2006-01-26,63.395000
2006-01-27,63.900002
2006-01-30,63.965000
2006-01-31,63.650002
2006-02-01,63.895000
2006-02-02,63.325001
2006-02-03,63.014999
2006-02-06,63.165001
